STRONG GROUND MOTION RECORDS OF TURKIYE
PLACE                   : MUðLA MILAS METEOROLOJÝ MÜDÜRLÜÐÜ
EARTHQUAKE DATE         : 2017/07/20 22:31:09 (GMT)
EPICENTER COORDINATES   : 36.91980N-27.44350E
EARTHQUAKE DEPTH (km)   : 19.44
EARTHQUAKE MAGNITUDE    : 6.5 Mw
STATION ID              : 4806
STATION COORDINATES     : 37.30253N-27.78054E
STATION ALTITUDE (m)    : 52
RECORDER TYPE           : GeoSig gmsplus
RECORDER SERIAL NO      : 101126
RECORD TIME             : 20/07/2017 22:30:59.000000 (GMT)
NUMBER OF DATA          : 9166
SAMPLING INTERVAL (sec) : 0.01
RAW PGA VALUES (gal)    : (N-S) 58.542232 (E-W) 59.994425 (U-D) 25.542791
Copyright EARTHQUAKE DEPARTMENT
DISASTER AND EMERGENCY MANAGEMENT PRESIDENCY
       N-S          E-W          U-D
   -0.008836     -0.002859    -0.003119
   -0.011175     -0.005457    -0.007017
   -0.016372     -0.006497    -0.009875
   -0.010915      0.004938    -0.009875
    0.015852     -0.014553    -0.008836
    0.014553     -0.023389    -0.003378
    0.013773     -0.010135     0.002339
    0.001040      0.004678     0.011175
   -0.010655      0.013514     0.022869
   -0.004678     -0.001299     0.023909
   -0.002079     -0.002859     0.017412
    0.006757     -0.002339     0.004938
    0.004158      0.005717    -0.006757
    0.002079      0.001299    -0.009356
    0.007017     -0.015852    -0.005457
    0.010135     -0.013773    -0.002859
    0.011954     -0.016112    -0.004938
    0.007796     -0.015593    -0.003898
    0.018711     -0.018191     0.003378
    0.030665      0.000260     0.007277
    0.021830      0.012994     0.006237
    0.004678     -0.005977     0.008836
   -0.023909     -0.014813     0.002859
   -0.038462     -0.023389    -0.007536
   -0.015852     -0.022869    -0.007277
    0.020530     -0.024428    -0.001299
    0.032225     -0.019491     0.006757
    0.013514     -0.019491     0.009096
    0.007277     -0.026248     0.005717
    0.008056     -0.013514     0.001299
    0.009615     -0.009615     0.003119
    0.014813      0.000260     0.003638
    0.007017     -0.006497    -0.004158
   -0.004678     -0.009615    -0.003898
   -0.010915     -0.007536     0.002079
   -0.005717     -0.012994     0.007017
    0.003638     -0.000260     0.010915
    0.010655     -0.016892     0.010135
    0.002599     -0.017412     0.009096
   -0.017932     -0.010395     0.004418
   -0.020011     -0.020270     0.003378
   -0.014553     -0.020011     0.003898
   -0.013773     -0.016892     0.000000
   -0.003378      0.005198    -0.001040
    0.004678      0.010655    -0.003119
    0.005457      0.008836    -0.003638
    0.005198      0.001040    -0.007796
   -0.007277     -0.008316    -0.009096
   -0.008316     -0.011175    -0.004678
    0.006757     -0.018711    -0.001559
    0.009096     -0.010655     0.003638
    0.008576     -0.014553     0.008056
    0.013254     -0.002859     0.011954
    0.009615      0.007536     0.007536
    0.008576      0.005457     0.003898
    0.027027      0.002599     0.008056
    0.021830     -0.009356     0.009875
    0.001559     -0.000260     0.008316
    0.001040     -0.009356     0.002599
   -0.010915     -0.011435    -0.002859
   -0.015593     -0.005198    -0.007277
   -0.002599     -0.012214    -0.010655
    0.009356     -0.013514    -0.012994
    0.012474     -0.018971    -0.007277
    0.010395     -0.014553     0.002339
    0.003898     -0.014813     0.008576
   -0.013514     -0.004418     0.011954
   -0.012474     -0.000260     0.007017
   -0.010395     -0.009615     0.003898
   -0.008056     -0.008836     0.001299
    0.015333     -0.011175     0.001819
    0.020011     -0.017412     0.009096
    0.018711     -0.028327     0.011694
    0.017932     -0.022090     0.009356
    0.002599     -0.019751     0.003119
   -0.001819     -0.027027    -0.001819
   -0.002079     -0.023389     0.001819
   -0.003378     -0.015073     0.005457
   -0.002079     -0.008316     0.005198
    0.006237     -0.013773     0.003638
    0.009615      0.000000    -0.002859
    0.004418      0.009096    -0.003898
    0.015073      0.004418     0.000780
    0.010395      0.009096     0.002079
    0.007277     -0.003119     0.005457
    0.003378     -0.010915     0.006237
   -0.016372     -0.011954     0.002859
   -0.009096      0.003378    -0.002859
   -0.004158      0.011435    -0.007796
   -0.001819      0.002859    -0.002599
    0.001819      0.001559    -0.000520
   -0.001559     -0.013514    -0.004938
   -0.002859     -0.012214    -0.006237
    0.002859     -0.020270    -0.003638
    0.017672     -0.022090     0.004938
    0.011175     -0.009096     0.016892
   -0.000780     -0.011694     0.025208
   -0.005457      0.003898     0.018711
   -0.009875     -0.001819     0.003638
   -0.001040     -0.017152    -0.005717
    0.017412     -0.023649    -0.012474
    0.017932     -0.016632    -0.005717
    0.013514     -0.005717     0.008576
    0.022609     -0.021830     0.010135
    0.009615     -0.020011     0.002079
   -0.006497     -0.012474    -0.003898
   -0.012474      0.002859    -0.008316
   -0.010655      0.000520    -0.011175
   -0.000780     -0.017152    -0.003119
    0.005717     -0.012474     0.004678
    0.015073     -0.025468     0.007796
    0.008316     -0.015593     0.008056
    0.005977      0.005717     0.000780
   -0.000260      0.014033     0.001299
   -0.005977      0.005198     0.006757
   -0.000260     -0.000780     0.007796
   -0.009875      0.013773     0.001040
   -0.009096      0.004158    -0.007277
    0.005198      0.001040    -0.009356
    0.023389     -0.012994    -0.009096
    0.018191     -0.031445     0.003638
    0.003898     -0.038722     0.017932
   -0.016892     -0.031185     0.017672
   -0.042100     -0.004938     0.008576
   -0.031445      0.004938    -0.001559
   -0.004678      0.016892    -0.006497
    0.024428      0.006497    -0.003898
    0.025988     -0.009356     0.004418
    0.017412     -0.029106     0.007536
    0.004418     -0.029106     0.005717
   -0.000520     -0.000260     0.001040
    0.021050      0.000780    -0.005198
    0.022869      0.008056    -0.006497
    0.018191     -0.000520    -0.007536
    0.002859     -0.014553    -0.004938
   -0.005457     -0.020530     0.000000
   -0.006497     -0.019751     0.005717
   -0.015333      0.000780     0.008316
   -0.014033     -0.007796     0.007017
   -0.011435     -0.011175     0.008836
   -0.005717     -0.009615     0.009875
   -0.005198     -0.013514     0.010655
    0.006237     -0.016112     0.003898
    0.014553     -0.018451    -0.005977
    0.012474      0.005198    -0.007796
    0.019231      0.010135    -0.007536
    0.017672      0.004418    -0.003898
   -0.001559      0.001819    -0.002339
   -0.017152     -0.012734    -0.002079
   -0.013514     -0.030406    -0.001299
   -0.006757     -0.045478    -0.004938
    0.012994     -0.037942    -0.001040
    0.027027     -0.028327     0.010135
    0.027027     -0.014553     0.018711
    0.016112      0.004158     0.016112
   -0.007796      0.013254     0.009096
   -0.006497      0.006237     0.009356
   -0.005457     -0.002339     0.003638
   -0.005717     -0.004418    -0.005198
    0.000780     -0.016892    -0.007017
    0.002599     -0.016632    -0.005977
    0.014033     -0.012734    -0.003898
    0.016892     -0.006237    -0.001299
    0.020011     -0.010395     0.002339
