STRONG GROUND MOTION RECORDS OF TURKIYE
PLACE                   : MUðLA SELIMIYE ORMAN ISLETME SEF.
EARTHQUAKE DATE         : 2017/07/20 22:31:09 (GMT)
EPICENTER COORDINATES   : 36.91980N-27.44350E
EARTHQUAKE DEPTH (km)   : 19.44
EARTHQUAKE MAGNITUDE    : 6.5 Mw
STATION ID              : 4814
STATION COORDINATES     : 37.39910N-27.65670E
STATION ALTITUDE (m)    : 63
RECORDER TYPE           : GeoSig gmsplus
RECORDER SERIAL NO      : 101902
RECORD TIME             : 20/07/2017 22:30:59.000000 (GMT)
NUMBER OF DATA          : 13808
SAMPLING INTERVAL (sec) : 0.01
RAW PGA VALUES (gal)    : (N-S) 21.625145 (E-W) 24.431816 (U-D) 14.073639
Copyright EARTHQUAKE DEPARTMENT
DISASTER AND EMERGENCY MANAGEMENT PRESIDENCY
       N-S          E-W          U-D
   -0.024948      0.004938    -0.005198
    0.000000     -0.002339     0.016632
    0.000780     -0.001040    -0.012214
   -0.001559      0.009356     0.008316
    0.011175     -0.009615     0.000780
   -0.011175      0.005977    -0.002339
    0.015852     -0.001559     0.012214
    0.008836     -0.007017    -0.013773
   -0.005977      0.012994     0.013773
    0.004158     -0.005717    -0.000780
   -0.016112     -0.012994    -0.007277
    0.004418      0.005977     0.018451
    0.000780      0.011435    -0.009096
   -0.012994      0.016892     0.011954
    0.006237     -0.007277     0.000000
   -0.008316     -0.008316    -0.005198
    0.001040      0.001819     0.018191
    0.008576     -0.018451    -0.011175
   -0.020270      0.004678     0.009356
    0.001819     -0.009096     0.006757
    0.016112      0.000520    -0.011175
    0.000000      0.019751     0.008056
    0.005198     -0.013254    -0.009096
   -0.004418      0.017932     0.002079
    0.006757     -0.002859     0.007017
    0.008056     -0.005717    -0.008056
   -0.004418      0.016632     0.013254
   -0.001040     -0.020270     0.004418
   -0.018191      0.010135     0.005198
    0.012214      0.003638     0.009356
    0.011694     -0.003378    -0.011694
   -0.018711      0.019491     0.009096
   -0.002339     -0.005717    -0.002599
   -0.007796     -0.000520    -0.005717
    0.004418     -0.011175     0.011175
   -0.003378     -0.012474    -0.008836
   -0.004938      0.014033     0.013254
    0.020011      0.004938     0.004158
    0.001299      0.006497    -0.007017
    0.001559      0.001299     0.007017
   -0.003898     -0.000520    -0.009875
   -0.010395      0.010915     0.006237
   -0.003378     -0.019491     0.000520
   -0.016632     -0.005717     0.002599
   -0.001819      0.014553     0.013514
   -0.000260     -0.011954    -0.011694
    0.000520      0.012474     0.007536
    0.025468     -0.001559     0.004418
   -0.005457     -0.010655    -0.002859
   -0.001299      0.009615     0.011435
    0.018451     -0.013514    -0.012214
